sn_name,sn_type,band,t0,t1,A,B,Tfall,Trise
SN2006lq,Ia,r',54022.04159264317,54062.52709083068,0.4081349838511992,0.0014773001823806566,99.99999999999885,2.846758450192543
SN2006lq,Ia,u',54022.22750097103,54004.05401748143,0.00037041234665471,13.189228086908374,2.215529209166286,2.2017851597943334
SN2006lq,Ia,z',54039.407039999816,53980.84449647792,0.8759185986917952,4.787175023465248e-13,20.958619932496912,20.94889346698832
SDSS-II SN 15071,Ia,g',54039.41432999999,54043.412158746156,0.2606099224741365,0.29822239872422485,5.059567973966198,0.10000000000075188
SDSS-II SN 15071,Ia,i',53974.41440918434,53997.14078653631,3.1230178400691706,0.04370614480757657,11.149887058005094,99.99999751663209
SDSS-II SN 15071,Ia,r',54039.41432999999,54044.15608304537,0.39858128887339966,0.00913835410337083,15.256544717402795,8.082839421692919
SDSS-II SN 15071,Ia,u',54015.920270516835,54025.837280911575,0.9393377623897465,0.01617668241432762,9.751352152360049,2.3024208363480883
SDSS-II SN 15071,Ia,z',54017.47917896955,54038.91216761945,8.993618966756841,0.021192712482879763,8.572372306162947,99.99816193140582
SDSS-II SN 15793,Ia,g',53960.362207402904,54011.337119811964,11.749738633618431,1.483200913089221,8.133330042542292,99.99999999999999
SDSS-II SN 15793,Ia,i',53968.717838190074,54017.539292066875,1.6763199931355388,6.236892430650196,8.505980401871613,99.92666832017491
SDSS-II SN 15793,Ia,r',54025.36138981583,54035.4451712139,6.141934026431332,0.04001117818606068,5.481236430574475,4.885843059609852
SDSS-II SN 15793,Ia,u',54025.36194503245,54024.83787428174,0.4555543830507331,0.2015274640971358,4.292993013061863,5.182798972399708
SDSS-II SN 15793,Ia,z',54025.36299999999,54051.882380815965,0.6642917808694001,0.0007976682675944929,99.99950786069859,8.11842504837179
SDSS-II SN 19467,Ia,g',54341.169823017066,54373.94695759107,0.9695983365544494,6.097601172829582,7.014933235479948,99.90520684488814
SDSS-II SN 19467,Ia,i',54331.2400874745,54369.509713524276,0.30645208551170394,5.680460275044686,9.402584140643278,95.98368445342453
