sn_name,sn_type,band,A,phi,sigma,k
SDSS-II SN 2427,Ia,z',0.994124791262359,53626.18603605876,55.967272794832375,0.10000000000000084
SN2018gv,Ia,G,1.256714600272626,58200.43286000019,32.450691279368094,0.10000000000000102
SN2019wwa,Ia,G,1.2599270061408874,58878.461740000006,34.669681346670096,0.10000000000002277
SDSS-II SN 7802,Ia,g',1.2537015527704607,53670.07536073514,26.47598559993152,0.2309693298730553
SDSS-II SN 7802,Ia,i',0.9289940948998249,53668.00008388097,13.353542030674951,0.8359652133798242
SDSS-II SN 7802,Ia,r',0.20020180750846384,53658.22168000079,11.811354689511758,2.079172965000417
SDSS-II SN 7802,Ia,u',3.675869377461314e-05,53658.223340000455,4.861791532861715,5.716879705026561
SDSS-II SN 7802,Ia,z',0.5474619284326444,53687.79667014388,13.64283828709471,1.1934357882178444
ASASSN-21qp,Ia,G,1.3643084844592426,59455.21777273434,27.802213301352733,0.10000000000000002
SDSS-II SN 13323,Ia,g',1.305681552249221,53994.87544339909,13.534292615702151,0.12183781372532806
SDSS-II SN 13323,Ia,i',1.2820304640124935,53989.15609825088,30.478520239562545,0.11468571467496017
SDSS-II SN 13323,Ia,r',1.1586965383307057,53984.678071476585,14.154080652674384,0.8457164344067981
SDSS-II SN 13323,Ia,u',0.8049319959139706,54039.13974471725,15.359990427626627,0.1238107860762111
SDSS-II SN 13323,Ia,z',0.8276777149660688,53984.21113000001,43.321483003040655,0.10000000000000002
SDSS-II SN 15866,Ia,g',0.03557120331680555,54023.63849903045,5.150883883463966,3.020624179878642
SDSS-II SN 15866,Ia,i',1.1923924010007925,54035.24889305827,31.357777767770365,0.10000000004178605
SDSS-II SN 15866,Ia,r',1.3195415718804404,54034.404616588836,12.697875737530353,0.4543418271510503
SDSS-II SN 15866,Ia,u',0.49854994734124625,54040.19081328983,26.42853914479011,0.10151564801853369
SDSS-II SN 15866,Ia,z',1.082090271072283,54017.252680000005,199.99999999999935,0.8151742324008853
SDSS-II SN 20065,Ia,g',0.9787325117636493,54431.286990759356,12.721427728702407,2.3828147890261073
SDSS-II SN 20065,Ia,i',1.2093895017335534,54396.138858829334,20.53148131629736,0.1686095967222944
SDSS-II SN 20065,Ia,r',1.1600079754594554,54393.20409356442,16.355068660828124,0.10000000005610693
SDSS-II SN 20065,Ia,u',0.901589122654189,54427.81735456436,26.984471615484825,4.227092609830314
SDSS-II SN 20065,Ia,z',1.0287970816494822,54394.968680174374,199.99999999999997,0.5811724232460387
SN2019hez,Ia,G,1.2834336157222905,58664.01241000001,24.78680499390409,0.10000000000165295
SDSS-II SN 8675,Ia,g',0.9251113068900718,53666.36730056962,18.229358651129196,0.10572426611060336
SDSS-II SN 8675,Ia,i',0.859323622004087,53670.519115854535,9.510355293259448,0.8927184655730639
SDSS-II SN 8675,Ia,r',1.1554559627155903,53664.302094803585,14.748797062890995,0.43334142246955504
SDSS-II SN 8675,Ia,u',0.35546874062078343,53663.60218834323,25.487651288372742,0.3627601135741912
SDSS-II SN 8675,Ia,z',0.6693223833902741,53666.36606081225,32.629630915545036,0.10000026267727066
SDSS-II SN 6197,Ia,g',1.1412507267456107,53664.1101647441,16.574024434928784,0.10000000027835568
SDSS-II SN 6197,Ia,i',1.226363812647536,53662.112534313645,21.966776556792308,0.10000000000008469
SDSS-II SN 6197,Ia,r',0.12566089497840133,53645.14203258122,8.728258047897718,2.264561116580117
SDSS-II SN 6197,Ia,u',0.44508286453722906,53644.11248000001,199.9999989015766,0.10000000000000002
SDSS-II SN 6197,Ia,z',0.5547037816170489,53654.097915437196,71.69750295378533,0.15109095173446177
SN2006oa,Ia,g',1.0,54068.12,3.331863333334089,2.0
SN2006oa,Ia,i',0.9668358012455436,54063.44593242433,9.854204506404308,1.9369880223666462
SN2006oa,Ia,r',1.0,54068.11669,3.331865000000107,2.0
SN2006oa,Ia,u',0.9649077019180562,54063.46604983817,10.233400208470142,1.9333246336442125
SN2006oa,Ia,z',0.9649355765481197,54063.46660099905,10.227918156887164,1.933377595441582
SDSS-II SN 15773,Ia,g',1.143977389104847,54011.378896424365,32.99808998987584,0.10289511622743507
SDSS-II SN 15773,Ia,i',1.2232269605214452,54029.305204184675,9.784047351202677,0.12155668128691652
SDSS-II SN 15773,Ia,r',1.285020178954402,54021.029602062285,12.282225529049214,0.10000000000000053
SDSS-II SN 15773,Ia,u',0.9942201697542302,54060.35630588374,9.75612959278217,2.104036944425294
SDSS-II SN 15773,Ia,z',0.7326207477435401,54021.371849755364,50.15431823494271,0.10000000000018008
SN2016itd,Ia,G,1.7172989334779771,57723.03053895352,26.332000511294012,0.260602830352653
SN2006kr,Ia,g',0.09285526674380189,54014.29207000002,6.56442606641127,2.53743351964863
SN2006kr,Ia,i',1.3179673638966891,54027.235074818585,18.11500529118491,0.2803035012486152
SN2006kr,Ia,r',0.6730383828536769,54015.402190044704,12.281061640794174,1.3493454062284522
SN2006kr,Ia,u',0.7083911729964744,54021.34392925596,59.12379690280919,0.10000000000000002
SN2006kr,Ia,z',0.6418543689180133,54036.26133150466,32.13084946417578,0.12689267211157731
SN2017iye,Ia,G,1.2887325898424395,58119.72413000001,21.244342378371485,0.10000000000029119
SDSS-II SN 19848,Ia,g',1.1571269561604323,54387.02029253488,11.179202302066377,0.2865651253675422
SDSS-II SN 19848,Ia,i',0.0036419775070941946,54371.46169000002,7.1514448056863085,4.022016661324966
SDSS-II SN 19848,Ia,r',1.2736230736978988,54391.41658873496,14.323317201293449,0.2910950875798178
SDSS-II SN 19848,Ia,u',0.725687675302692,54385.46567001685,26.709650222319556,0.10168472987599332
SDSS-II SN 19848,Ia,z',0.5633536575059807,54382.448838508244,67.16234664894675,0.11091065433361404
SN2007oa,Ia,g',0.02350319336778721,54360.24059641458,6.447417893123143,3.2315591872406877
SN2007oa,Ia,i',1.2264086657637168,54381.854470922364,26.206891430548044,0.10000000000401928
SN2007oa,Ia,r',1.210123615803743,54381.69562215412,19.756495825489623,0.10000000000000853
SN2007oa,Ia,u',3.360842719850859e-05,54395.368273906235,5.692675384356033,5.387602998200928
SN2007oa,Ia,z',0.7691221084164184,54365.22399806532,183.30698512394156,0.10000000000522195
SN2010cr,Ia,i',1.3325980439725522,55327.29157000001,13.265317493096811,0.10000000000000002
SN2010cr,Ia,r',1.356784708927147,55327.29527000003,17.641976442268092,0.10000000000000006
SDSS-II SN 20921,Ia,g',0.9707731753171888,54432.481475180735,12.625820785261213,2.5260828443386445
SDSS-II SN 20921,Ia,i',3.301723301367609e-06,54385.39454000001,4.163886985515104,6.603372768179113
SDSS-II SN 20921,Ia,r',1.394330159104847,54398.299862558175,11.166987127930975,0.4678290708187339
SDSS-II SN 20921,Ia,u',0.5425350924272814,54388.55729818019,8.977333191187421,0.5989254000879111
SDSS-II SN 20921,Ia,z',1.0,54433.3124,7.152699999999943,2.0
SDSS-II SN 7717,Ia,g',0.35079072741551554,53659.32061000001,10.35903868616941,1.693750702267216
SDSS-II SN 7717,Ia,i',1.0715557069982462,53663.391417803025,30.2767455036646,0.5289998864826931
