sn_name,sn_type,band,t0,t1,A,B,Tfall,Trise
SN2021kat,IIn,G,59320.062767994474,59435.058959980866,2.1275942880661165,2.1201884250868415e-05,81.07607160762751,42.20175587303087
SN2020nku,IIn,G,59045.21849072562,59099.10141903899,1.4364946570092394,0.00022652663002752473,51.14784128450404,14.884665061940787
SN2017cin,IIn,G,57861.098877496246,57868.80441028084,1.6185746090940236,0.017906805015212086,10.358596451313666,1.832636383838221
SN2019mtk,IIn,G,58717.2530041506,58812.11091639887,4.427996398570012,0.00015221660884375432,84.10660372255649,99.89965193573016
SN2020nub,IIn,G,57468.12546999999,57403.12547000047,19261163049410.617,19884799831252.27,20.80916911875863,50.0
Gaia19asm,IIn,G,56980.22418701485,57080.65893066614,1.9019256613778934,9.105056558295765,99.99999999790305,50.0
SN2018dyv,IIn,G,58393.104501564565,58420.417939793704,0.7903557050865759,0.0005180226542193003,32.70351326329312,18.841432888408786
SN2018khh,IIn,G,58546.385201115685,58529.82663431912,1.7787596413452413,0.00032476634770029064,39.208920283765394,99.96178208041341
SN2006bo,IIn,i',53881.00711363955,53869.725043434366,1.8755188879801916,0.009295839586802485,1.698514212614604,1.5191841256441476
SN2006bo,IIn,r',53836.37834243863,53823.479790873265,1.7911761412450022,0.0007783039534973098,22.599600444141153,52.98219769968486
SN2006gy,IIn,i',54043.59685853626,54059.76218136888,1.9859357679627736,9.920212379856413e-06,37.10434441344999,18.530172907839784
SN2006gy,IIn,r',54070.45303467646,54046.42229144575,0.9723416504408446,0.0007766176471266616,13.18312656431339,13.96913153162702
Gaia16bug,IIn,G,57690.39133388301,57690.371033862044,2.4470894338264415,0.0003766242637042964,42.80191337515072,99.92881630854623
SN2022cxa,IIn,G,59644.89494763779,59648.298770769106,3.31986547516783,0.021875478547671662,7.383624470272125,95.79452250896959
SN2008B,IIn,i',54474.40398300224,54488.46238628653,1.5493208712307742,0.00125370071847156,17.383742462262955,4.415383576152092
SN2008B,IIn,r',54472.03953194429,54489.52404526643,1.4529884309364902,0.0007068206531236496,20.365502893192982,3.7840385664956475
SN2021jvn,IIn,G,59316.767106376035,59307.100326912165,1.848914048934134,0.0015450646045816606,19.17697316940449,99.9877666668502
SN2017cik,IIn,G,57835.947035446625,57854.240444312025,2.7009898571237176,1.8779862300712365e-05,48.043547798848664,50.175457615049645
SN2018aqn,IIn,G,58263.345080472696,58262.14490000001,3.1918267109918768,0.0008621738767665847,19.453363216929173,99.99999949106086
SN2018civ,IIn,G,58316.38097575893,58323.337492866,0.00043690563413692024,18.537018524533575,15.273779214113087,6.767619988038463
SN2021ras,IIn,G,59407.82595319543,59412.366402684835,0.8329421164172341,0.01903222943673805,43.06051610390333,16.554070417191056
SN2007nx,IIn,g',54396.29585999999,54367.52146443939,4.322775357826285e-06,496.5010498983395,8.167917623541163,22.00984150915663
SN2007nx,IIn,i',54384.418452614256,54384.05961348943,1.6946015159599623,0.009169051282727308,8.927391371287882,4.791727777463658
SN2007nx,IIn,r',54396.29668723222,54392.76521601967,1.9120882072018686,0.0014687377259425675,9.345160392679768,5.8238759064966334
SN2007nx,IIn,u',54395.158126244525,54417.8841897106,0.26322607641088136,0.0047402319189729205,99.5056067307425,46.81286998632679
SN2007nx,IIn,z',54331.295634991584,54347.59620602068,0.008204977438004121,2.007688705718036,18.684990956732964,99.095992217057
SN2021rll,IIn,G,59409.526841467414,59495.189380690674,1.7584353680676303,3.8133286109242345e-05,88.09880871528735,99.99985871222485
SN2017ben,IIn,G,57859.98313787111,57834.61690107094,0.3687271182198345,0.00515745432024847,13.010478748037139,99.99292448471273
SN2021ezt,IIn,G,59283.15544063372,59270.247342498864,0.05845844904545067,0.07776088860651839,20.07952924916446,97.89501395969268
SN2019ejp,IIn,G,58613.886742959825,58690.07843337026,1.3577540661474876,5.8859176975602935e-05,99.99999999999997,11.378913933488226
SN2020tlf,IIn,G,59168.11421278071,59164.68206808732,0.030152298313753444,0.10883718575094296,11.716736822802275,8.018668338116445
SN2019vxm,IIn,G,58847.1323373902,58919.58058999999,1.4828287096562551,7.103973727378782e-05,83.10762369269023,29.187827845860447
SN2020dfh,IIn,G,58905.89847456512,58939.858391351874,0.5327404425347254,0.009833096134091243,28.154961882351216,1.0515244015025786
SN2020jhs,IIn,G,59039.60755999988,59089.461516735275,2.0208103266372377,3.7728246193203006e-05,99.99999999999999,32.24580023534728
SN2016drl,IIn,G,57431.24871856793,57422.469573788236,1.1573084114850911,0.00419280571889804,20.234086322493763,99.98686273265683
SN2018fdt,IIn,G,58372.50970341124,58379.51492293114,5.601460188270644,0.21499159280477306,5.087080827595777,88.0001768242068
SN2021gpw,IIn,G,57041.96763,57051.96763,1.0,0.5,50.0,50.0
SN2018awp,IIn,G,58222.67104000001,58261.65517344254,1.572812278472508,9.581014936869038e-05,67.05540487613207,14.225879657891463
PS15aip,IIn,G,57194.37633977131,57129.37635896961,1.3746551450585787,6.175278666902273e-05,54.34762969458229,18.68156572298492
SN2017gra,IIn,G,58041.68548134855,58083.597532673506,1.8535448987073926,6.736893812017678e-05,60.79757889955872,22.9158314999359
SN2020xkx,IIn,G,59152.10140529375,59254.32549248393,8.631220699697773,2.4526867337937835e-05,98.85683906473113,13.544679409914801
SN2020noz,IIn,G,59105.00901559006,59100.505608169806,0.6855144669319132,0.0003350628740071425,31.781348388035692,32.42017550047361
SN2017hcd,IIn,G,58095.96044986152,58112.692399822576,1.3806172477068899,0.0003941008628103468,37.81444021403193,3.6665249642111184
SN2017hcc,IIn,G,58022.357083562594,58093.127780868104,1.3891544993397797,5.796962048929853,11.192408938417097,99.99373158702586
SN2017lt,IIn,G,57766.77472060227,57803.225834350524,0.8525222235911817,0.0012394291723213076,36.112833526341454,19.32004271933728
SN2019smj,IIn,G,58755.32284000001,58806.825036690774,2.7971156504608996,7.979950230316663e-05,82.16556875316421,99.99999996486973
SN2017jfs,IIn,G,58113.19850046669,58168.93215806088,0.0025579947609944338,0.2503065371762333,41.85569208480964,0.6352934401304517
SN2018hse,IIn,G,58465.616745973544,58516.78635815645,1.8193119325386107,5.335362164404186e-05,76.97091726057566,99.38855931008156
SN2018bih,IIn,G,54012.12968,54022.12968,1.0,0.5,50.0,50.0
SN2008ip,IIn,i',54858.8634278716,54867.10117121493,1.1807985767884317,0.0019098195008806474,18.57797422437027,9.800757653204478
SN2008ip,IIn,r',54852.08243840264,54864.75403273653,1.2142032106809941,0.0016181220441037478,20.98219595875171,10.048730429883896
SN2016ieq,IIn,G,53528.41756,53538.41756,1.0,0.5,50.0,50.0
SN2018zd,IIn,G,58232.33793606029,58232.224346914976,0.003505310151572948,2.346990298294906,12.775002426848703,8.649972819385166
PS15cww,IIn,G,57342.42524957544,57431.28804033149,4.638381856507826,7.930309418621094e-05,51.71284850100107,99.99640960656504
SN2018lmy,IIn,G,58484.04769939348,58477.8835882634,2.6143047956754244,2.9856782984122275e-05,91.0136899610345,99.97961526086395
SN2016eem,IIn,G,57578.82864217127,57619.499084825264,0.05491604266696225,0.05084551156065722,63.718218626450614,1.0011522650952476
SN2020aafb,IIn,G,59188.81904000111,59260.12958169225,1.8546936996145558,5.380256112013949e-05,96.86913867868695,99.99999998373522
SN2008aj,IIn,i',54531.33152037554,54533.485689044224,0.8068404382720696,0.013947693671669207,7.785832886184853,4.521556657539635
SN2008aj,IIn,r',54530.30565452971,54532.797561602194,0.7806185277167813,0.013419645573468317,7.762676739799377,4.541861980978811
SN2021adxl,IIn,G,56879.03601,56889.03601,1.0,0.5,50.0,50.0
SN2020fhw,IIn,G,59033.073059788265,59042.74391263411,0.08175897776647675,0.4256498989138517,72.7091183206932,4.1331252142232335
SN2019zrk,IIn,G,58955.900554308006,58963.68039538345,4.011439606642017,0.006819644838790062,11.358187204534453,99.99999852946384
SN2019krt,IIn,G,58694.26329311477,58733.61457811804,1.988871543059911,6.795929802781874e-05,48.0584545463791,35.56342126443831
SN2021bn,IIn,G,59237.86006208395,59229.20483037466,2.082201694535239,0.0007561944987068845,26.627245518332032,98.47639132163461
ASASSN-20qc,IIn,G,56965.35068,56975.35068,1.0,0.5,50.0,50.0
SN2018gkf,IIn,G,58394.455044695926,58386.28290043702,2.048070674006811,0.001231390802822758,21.167432284006484,99.9815540661438
SN2019alr,IIn,G,58514.276132040395,58616.38393837861,10.011225579371674,8.547811482004472e-05,61.27094179898334,93.25293655730691
SN2020cke,IIn,G,58937.229805522984,58931.90507333311,0.0037940005562615594,25.717542632994043,4.9928046958282035,2.8102366383156463
SN2021acya,IIn,G,59559.28941343742,59627.65879627932,1.6229773826348974,6.006766370879218e-05,99.99731783977535,47.633124786220186
SN2021aess,IIn_Pec,G,59569.524449424986,59580.735856835476,0.501498828830676,0.0021163045007951123,49.06890677381808,50.12478418480777
SN2007cm,IIn,i',54247.15528513448,54253.88601099335,1.442124113569612,0.0020484500388238723,17.928903864115625,2.3347397267940444
