supernova,type,band,t0,t1,A,B,Tfall,Trise
SN2008ip,IIn,i',54837.55255334584,54808.34237475832,13.829936948665551,-6.4093523958653345,10.000716392773707,30.004144426065977
SN2008ip,IIn,r',54837.55736150851,54808.318899445665,12.506010009112558,-5.768871084107228,10.00076450070506,30.004382247810973
SN2020xkx,IIn,G,59434.09810443071,59393.48318934469,3.69473951500313e-07,-1.6430275758805358e-05,10.270885152363606,28.074537591012092
SN2021abqf,IIn,G,59405.45224496702,64317.01326245766,53045.38940977966,-26474.376495118624,5.275484122803227,13.377940208086969
AT2020bfe,IIn,G,58934.91684460459,58906.94470992124,0.8690425892743849,-0.5736556401339193,10.004245760448113,30.02517520569503
SN2019alr,IIn,G,58647.40409037523,58617.404069432654,0.022582045583686365,-0.7072575158084995,9.999999990769917,30.000000003334012
SN2007pk,IIn_Pec,i',54432.04578947103,54402.99361670489,-0.27509911663923425,-0.5641312891339091,9.73957899115949,29.92760206430802
SN2007pk,IIn_Pec,r',54415.58903305043,29700.63591385761,1.1862757686792598e-10,16.324730548192157,67.24759344839867,3.134535048904072
Gaia19eyt,IIn,G,58792.662191947464,58849.74614311714,614.7211581797017,-306.1954680282899,10.001189111910298,30.004251760397707
SN2021jvn,IIn,G,59320.42834610614,59296.37813352958,80.16369645216564,-39.591640156625836,10.000026039821808,30.00018295559536
SN2018cvk,IIn,G,58429.63664991068,58681.84351891586,3598.4177740765863,-1794.3879068340625,10.012780409306899,30.000538636443835
SN2007bb,IIn,i',54209.38300198499,54179.0031597044,-0.06520082052112383,-0.09221579490356269,10.064469171537729,29.995540838803954
SN2007bb,IIn,r',54224.64860579311,54235.371848919734,0.501230861856459,0.007596303321900018,13.555453136093883,7.080389082221208
SN2017jt,IIn,G,57767.85152558843,57752.53440853319,115.8409359370164,-57.46761580686134,10.001238080397837,30.00491677518835
SN2018awp,IIn,G,58237.684075722995,58208.720852130355,10.857227390131213,-4.944634958695534,10.008200706848326,30.001051825437983
SN2020cke,IIn,G,58919.01057999147,58891.42346424386,19.589586067866666,-9.421323006515406,10.000034116464548,30.000134160636982
SN2018ihm,IIn,G,58444.19576666166,58415.820620580234,13.421816399737516,-6.02132299661304,9.988746362525397,29.99963466416502
SN2019jys,IIn,G,58654.7285801708,58627.268514613104,0.5343363938622206,-7.449647747967476e-05,19.06607958221781,29.18658590005875
SN2020cn,IIn,G,58874.23787244998,58850.0461198533,1.2537247237829994,7.14487661940164,0.8454856247672278,0.8364797292074256
SN2018bih,IIn,G,58253.27145510309,58254.97935039515,169.91464566871844,-84.50324146116803,10.000840586627202,30.008145191684424
ASASSN-20qc,IIn,G,59240.32248,59210.32248,3.7374136852832626e-13,0.28773021695823653,10.0,30.0
SN2021wil,IIn,G,59427.525385131994,63323.254129278896,53160.8206433138,-26249.300711474225,9.9345230577458,29.856408882879304
SN2020fhw,IIn,G,59017.144192332904,84301.26135131207,47672.30941807581,-23806.803339708324,9.922082225324909,30.165378983980634
SN2021rll,IIn,G,59419.83524528652,59391.91864403817,-0.03615270071876388,-0.12748434841010786,8.795507750688364,29.87215292905206
SN2017hrq,IIn,G,58072.7985509951,58058.43285315773,281.1865722479037,-139.9290957512603,10.000233198265066,30.001137748012823
SN2021kqv,IIn,G,59362.532705219426,59359.457042870185,366.77224181976726,-182.72497732566046,10.00089187458508,30.005404286512373
SN2018dyv,IIn,G,58343.10684323606,58317.3617467929,61.030953013733146,-29.99118757325558,10.000087029566798,30.000340121079308
SN2007cm,IIn,i',54251.35868294578,54221.95913748329,1.6512415873070634,-0.5497794565034316,10.011100719926075,30.01351436784923
SN2007cm,IIn,r',54251.342044248515,54221.58500828803,3.151308983552916,-1.079148985475742,10.004094877042407,30.004963287270122
SN2008am,IIn,g',54496.64135155038,54471.103345556745,43.92550591269618,-21.548187937834996,10.004338802171237,30.026308144743883
SN2008am,IIn,i',54496.76787050963,54475.806151781035,61.98183554795816,-30.612791676347104,10.007746858870133,30.04721633156095
SN2008am,IIn,r',54520.674596750214,54490.258344866495,2.825050662911649,-1.888006213639566,10.145596675732424,42.832503254588026
SN2008am,IIn,z',54787.17000000017,54757.16999993974,8.647227232001851e-08,0.3263638962021136,9.99999999977892,30.000000000073335
SN2020aafb,IIn,G,59203.81904036924,59174.486576253265,6.6588671295027195,-2.904203730405559,10.000001398939448,30.00000381629126
SN2018hpb,IIn,G,58292.915396047196,58389.65218378314,-0.034520387682432666,-0.650428727806107,8.466072260179152,39.01708701723928
SN2012ca,IIn,G,56052.258457827695,56024.04129980414,21.505840315679592,-10.271163387631981,10.04291478589904,30.005029738089487
SN2019mtk,IIn,G,58929.34469000596,58899.344688961595,0.00015112933960054875,-0.09394706385883689,9.99999999777797,30.000000000738197
SN2020nub,IIn,G,59050.110500000046,59020.11050000022,-152.71400993245828,-306.89146056538954,9.999999999999906,29.999999999999936
SN2021adxl,IIn,G,59527.09352,59497.0935200021,1.274885033026622,-0.1437373328042904,10.000000000003151,29.999999999998952
SN2021afry,IIn,G,59558.55414,59528.554139999396,7.915566704134731e-08,0.39968714460388277,9.999999999999126,30.00000000000029
SN2020rc,IIn,G,58868.33258085736,59009.48139283287,2510.831925712237,-1252.797422871745,10.000027420339768,30.000099447918682
SN2021kwj,IIn,G,59362.37677302348,59346.84676606107,137.30286669159946,-68.19230702333374,10.000471406299427,30.004608401273074
SN2018zd,IIn,G,58216.229237826024,1.1852370493506896,-448.69201715032966,-126.219985071174,10.251189982183261,30.033060442942336
SN2020sj,IIn,G,58965.79729735551,58950.4201957036,136.69264353191394,-67.87150464739176,10.000003617056484,30.00000659343503
SN2020iq,IIn,G,58866.6709,58836.6709,-1.3491441286074546e-05,0.43224812472467944,10.0,30.0
PS15cww,IIn,G,57403.07694083112,57376.22698267066,28.881614093832813,-14.026103902025318,10.000389879285489,30.001417180382962
SN2016hgf,IIn,G,57677.3731316413,57695.86021842997,13.17491362564239,-6.410596489862037,10.000009001010499,30.000022393350246
SN2021uha,IIn,G,59423.91596900665,59404.831705548735,168.2092919178252,-83.4585108776587,10.000116941313966,30.000139281493883
SN2018civ,IIn,G,58289.26112012785,58265.94427909567,71.51731230941847,-35.294639541783454,10.000535408377031,30.001977524976198
SN2019ejp,IIn,G,58616.540212321066,58588.72407155692,20.043731184353103,-9.561189374582979,10.014445524107407,30.001942412886066
SN2006bv,IIn_LBV,i',53866.25058947948,53856.02614202668,0.2790010932457321,0.05571790822107827,4.662499792695057,99.9527569716758
SN2006bv,IIn_LBV,r',53860.16909196102,53843.87967346011,0.03947123699054743,0.18331529803541236,8.398484697258814,30.252021569618314
SN2017lt,IIn,G,57762.25617436067,58559.43947756596,12894.455439352369,-6438.4622192634315,9.370929584496912,26.995321429394217
SN2021bn,IIn,G,59232.37721646115,59213.24314037208,-0.07435624146545347,-0.3358122533533631,9.204758720232622,30.086069730353028
SN2008B,IIn,i',54295.63151515953,54450.95825274823,114.83479179847546,116.6930616127853,11.37321224328782,99.99999997273004
SN2008B,IIn,r',54402.608661678874,54446.13164450084,0.005415359002392861,-0.04753359568484916,9.441333662939872,32.11167061899327
SN2019lkr,IIn,G,58682.12117179517,61632.84129269588,52410.814796612816,-26176.73353001709,9.278860822529463,25.808651755605883
SN2017grb,IIn,G,58003.81264690088,57974.642931349736,6.000005273457306,-2.552430452992443,10.000002210622933,29.999999782980527
SN2019kud,IIn,G,58696.397451858466,58687.982736203274,411.0329532955244,-204.81609498654757,10.002080172578015,30.01418182480447
SN2020cui,IIn,G,58971.81770456085,58944.99032477931,52.216761837031164,-25.57978183997932,10.00000169965211,30.000009085201768
SN2018cih,IIn,G,58295.59713066218,58300.87437528287,0.07981432182802471,2.813950413495813,6.065358198510295,2.305996094158117
SN2020jhs,IIn,G,58979.37386107452,58837.154592630344,0.011102398059894245,0.003941387255267777,99.99999999707386,9.648261374935755
SN2017hcc,IIn,G,58085.76714128406,58059.36140901008,67.84513812302043,-33.376692910341745,9.99999332750219,29.99994615252988
SN2019qt,IIn,G,58509.70983822685,58485.134011818795,101.17594203899718,-50.03583764383658,10.000435078853375,30.002908042024515
SN2005mj,IIn,g',53687.90799162728,53607.62978070702,-0.004771375814191741,-0.009670425607460464,9.772765453027935,29.98416565103102
SN2005mj,IIn,i',54328.97573291332,53513.69732120786,-163.91044848363543,-0.832315176347443,8.36101773807644,24.443044106628868
SN2005mj,IIn,r',53699.76273778403,53634.52571097544,1.8826173493105652e-06,-0.005177831712488976,5.4549884231437336,34.916110393037904
SN2005mj,IIn,u',53708.23336034777,53728.97757146778,1.0621141844924828,-0.00032599300738835865,17.056134523283706,99.75324983108
SN2005mj,IIn,z',53672.90320289979,53668.92593587459,0.3818468219023714,0.02078317837361866,10.354708021943974,4.770838255772343
SN2017ijn,IIn,G,58213.253469008014,58192.64405676868,163.0397620602854,-80.9015116924427,10.001023478764663,30.004127303074036
SN2019vxm,IIn,G,58853.30791718863,58822.98711194961,2.085536673404788,-0.5548157840913489,10.09236673562702,30.013248566230942
SN2008aj,IIn,i',54515.41661607018,54485.59260332593,3.775531195522677,-1.400808016567526,10.000373790776992,30.00208177882549
SN2008aj,IIn,r',54515.416440403285,54485.56221983981,3.469104675421013,-1.2423913532460373,10.000308668614727,30.00169746284786
SN2021agrl,IIn,G,59580.09345857917,59581.248376560594,0.005313518859401859,5.220942803810437,12.133364650517382,99.99171065796942
SN2021fpn,IIn,G,59131.64077258369,67401.02841396321,52561.53551577972,-26216.56353962307,5.575705943461981,15.93717818443641
SN2020dtd,IIn,G,58946.65161,58916.65160987313,1.9374081332290682e-12,0.038276924083149075,9.999999999811537,30.000000000062613
SN2018khh,IIn,G,58544.00127278655,58519.5248163259,81.692417792645,-40.30497018172184,10.001089530985567,30.004306060108778
SN2021bxo,IIn,G,59315.99399122842,59293.05353246717,108.8473086556887,-53.90774725327151,10.000174166355636,30.00118554086615
