supernova,type,band,t0,t1,A,B,Tfall,Trise
SN2005kf,Ic,r',53699.39422731771,53671.594113490544,13.697490531392418,-6.5318265464638,10.000691957886715,30.003705762722785
SN2017hix,Ic,G,58039.19648200665,58018.99708529291,165.8621126893707,-82.35795637335798,10.000234991917429,30.00125672262451
SN2017ihf,Ib,G,58084.74244530194,58059.53399482863,43.58976050238015,-21.400684143320678,10.000088864113193,30.000525781229072
SN2021vnw,Ib,G,59318.938161620055,64867.18491940038,52946.494059188015,-26419.996368213368,7.002964311361387,20.52976141952594
SN2022S,Ib_c,G,59585.06481579183,59584.62027156488,0.9678408255951456,0.23501468152724705,2.1011187173695145,0.10000000344256144
AT2020cgu,Ic,G,58650.304602876706,63779.49701596183,52503.79015625048,-26190.93390888749,2.1320244436756735,12.739244151102827
SN2005kl,Ic,i',53706.57908401591,53676.606584653615,1.1483892506022795,-0.09378919145142162,10.002973020025394,30.024195456881554
SN2005kl,Ic,r',53691.03344145926,53671.65745997802,-0.047380042578937985,-0.014081141301712063,9.61359149532769,27.76773187651207
SN2020nke,Ib,G,59018.06601885716,62907.50028310003,52786.084957285806,-26081.536467005917,9.933946159830537,29.85285600677732
SN2020bpf,Ib,G,58695.72694534316,64164.71554088615,52602.160747289956,-25907.22062541023,8.198537936236429,24.282695969853776
SN2006F,Ib,i',53752.308342291704,53722.4351707946,-0.7369665584476999,-1.3671920733981326,10.000504583853427,29.99933080555383
SN2006F,Ib,r',53752.23588029394,53722.252496217756,1.074598080750007,-0.1383388749914003,10.000126850490219,30.000716508389207
SN2020acyl,Ic,G,59209.832370439886,59182.98620952768,35.53077032484197,-17.3337515630535,10.000659755139912,30.00265913534085
SN2007gr,Ib_c,i',54348.41532679259,54319.01191644486,11.643240031643964,-5.327196535349159,10.000586195167726,30.003206687904417
SN2007gr,Ib_c,r',54347.452437161926,54317.99940754375,11.009728620602875,-5.009591855898485,10.0004626614399,30.002535537142645
SN2020oi,Ic,G,58873.24924810948,58843.24922759629,-343.1430589150046,-0.8681025920491698,9.999999997936058,30.000000000435243
