sn_name,sn_type,band,A,phi,sigma,k
SDSS-II SN 20583,II,z',0.5428484470312394,54373.60479987905,24.11876605811967,0.7725794698356946
SN2019dxd,II,G,1.7110263550893205,58590.47310002861,53.82185269648265,0.5936728085126108
SDSS-II SN 14515,II,g',0.9820903100846693,54005.274569986,32.83356884730283,0.10000000000243597
SDSS-II SN 14515,II,i',1.1168494840253709,53975.24894560303,67.11943725853486,0.1000000000000001
SDSS-II SN 14515,II,r',0.7725359820806615,54015.52752147595,23.602785741178312,1.0217537455551238
SDSS-II SN 14515,II,u',0.5559170935794222,53993.03406806371,46.192975127613984,0.1632839886350756
SDSS-II SN 14515,II,z',0.5538924843091724,54022.684204817335,10.60913104258048,1.0663358095468627
SDSS-II SN 14415,II,g',0.9778778418840418,53989.25640405744,26.558511211409304,0.10000000000000002
SDSS-II SN 14415,II,i',0.8970360144874735,53989.128840856305,76.40644223407537,0.10000000000000099
SDSS-II SN 14415,II,r',1.0533242974363062,53974.316449554615,110.0877817226028,0.1311627679235932
SDSS-II SN 14415,II,u',0.3543983073018647,53969.31816000001,96.65303209024897,0.10000000000000002
SDSS-II SN 14415,II,z',0.7626703060528368,53974.31867078371,199.9999993914792,0.10000017610874486
SDSS-II SN 18999,II,g',0.9685207747151686,54341.41986000001,78.32085272350987,0.10000000000000199
SDSS-II SN 18999,II,i',0.7617924570839628,54355.053817677515,199.99999991120535,0.2380471584899671
SDSS-II SN 18999,II,r',1.0557731121432024,54345.97782432338,71.06750420302728,0.26358492482814827
SDSS-II SN 18999,II,u',0.5518695955317525,54381.42858975223,57.11154815654156,0.10000000000000002
SDSS-II SN 18999,II,z',0.41481338558212805,54341.419030000005,199.9999999999999,0.14854507949353052
SN2021aggi,II,G,0.8267404699521929,59585.23822037882,8.226519030547227,1.6941334464613744
SDSS-II SN 8024,II,g',1.2500123513160089,53660.16854759847,20.51029477078668,0.27644068152247203
SDSS-II SN 8024,II,i',1.194102384277832e-15,53673.71091696147,2.1966882267114833,13.167919470282264
SDSS-II SN 8024,II,r',1.0039039938595853,53654.32093124651,41.40854057385518,0.10009736371354498
SDSS-II SN 8024,II,u',1.3383429152718989,53663.27979792177,9.707835960120358,0.10000000000000002
SDSS-II SN 8024,II,z',0.686502603856204,53612.47745551931,199.99999999983788,0.3144126680137321
SDSS-II SN 15395,II,g',0.9512666641281624,53970.23447000001,199.99999999907763,0.3182593814217825
SDSS-II SN 15395,II,i',1.0,54068.15649,15.487416666666832,2.0
SDSS-II SN 15395,II,r',0.678455044125705,54008.19309346849,199.9999999516272,0.10000000000068056
SDSS-II SN 15395,II,u',1.0628764933226617e-15,53998.92842828152,3.3614937253662953,13.19435147923521
SDSS-II SN 15395,II,z',0.9714508028416504,54062.48284798404,20.75510278617643,2.119401902174585
SN2018rz,II_P,G,1.2372941080680357,58141.309906006616,50.97202295277567,0.10000000000000002
SDSS-II SN 17898,II,g',1.2630635800749965,54341.26686000001,49.234693555072134,0.5266277550344239
SDSS-II SN 17898,II,i',1.2666819211136569,54341.264370000004,74.56102751885992,0.36717349975879876
SDSS-II SN 17898,II,r',1.256868961725105,54341.26355000001,81.93041980001199,0.24516656670419765
SDSS-II SN 17898,II,u',1.770171362982948,54431.21198,14.490404999999251,1.9999999999999967
SDSS-II SN 17898,II,z',4.884446081088188,54431.21281,14.490405000000464,1.9999999999999998
SDSS-II SN 14576,II,g',0.8796294591131708,54008.38119427829,112.74149742016978,0.10000000000000053
SDSS-II SN 14576,II,i',0.8638008756455012,53994.3971131091,107.15024128622107,0.10000000002418756
SDSS-II SN 14576,II,r',1.0,54068.33313,15.487181666666098,2.0
SDSS-II SN 14576,II,u',0.27151839982264697,53997.459517021576,17.58906656811772,1.6999332130968594
SDSS-II SN 14576,II,z',0.7546254990398913,53970.41253000001,95.4963514757357,0.10000000000000142
SDSS-II SN 14476,II,g',0.7654967123999586,53995.723690381754,179.23661400527638,0.10000000000000002
SDSS-II SN 14476,II,i',0.6813545028896567,53970.27660000002,58.31234000442576,0.5355096706559156
SDSS-II SN 14476,II,r',3.3667268657998966,54059.20831992071,14.489526086275779,1.9999991637526324
SDSS-II SN 14476,II,u',1.167301611814152e-15,54009.365820981046,2.463492673767841,13.248757037441566
SDSS-II SN 14476,II,z',0.8202969091858578,54008.243630555095,43.136152014634256,0.10004916653834073
SN2007ib,II_P,g',1.1662716586528674,54352.25323000001,94.44486398815825,0.10000000000000002
SN2007ib,II_P,i',1.3221177509503033,54352.25074000001,199.99999999944632,0.21447860046590067
SN2007ib,II_P,r',1.365600380741864,54352.249910000006,148.48375193204544,0.21566283639317965
SN2007ib,II_P,u',0.39093208999655993,54352.25157000001,47.02638941635732,0.10000000000000002
SN2007ib,II_P,z',1.1909195524145053,54352.252400000005,114.96846074546455,0.3194954662730029
SN2019shx,II,G,1.252503601240529,58759.34391000006,36.078701015098794,0.10000000000001019
SDSS-II SN 18309,II,g',0.9426583682095894,54348.07161173493,157.99855090996633,0.10000000000000002
SDSS-II SN 18309,II,i',0.9282726342717189,54341.40391000001,178.00243445909933,0.10000000000060495
SDSS-II SN 18309,II,r',1.105022955388266,54357.886401346484,104.33068899616092,0.10000000001037546
SDSS-II SN 18309,II,z',0.7517705109858872,54341.40557000001,79.68242322795973,0.10000000000000002
SN1999bs,II,G,,,,
SDSS-II SN 4638,II,g',1.4793783094490158,53700.31281,13.815143333333253,2.0
SDSS-II SN 4638,II,i',1.0023386826857512,53627.323677894456,199.9999999999726,0.1813471868438685
SDSS-II SN 4638,II,r',1.0,53705.29605,13.815144999999271,2.0
SDSS-II SN 4638,II,u',1.0814579418293055,53629.12447615682,199.99999874667398,1.2925238764308404
SDSS-II SN 4638,II,z',0.7617980759395295,53627.325756261904,125.95545396385755,0.10000000000167157
Gaia19bim,II,G,,,,
SDSS-II SN 4950,II,g',1.3294926282420656,53643.15146656798,42.830943540258794,0.3535510351502757
SDSS-II SN 4950,II,i',0.9514807586650159,53656.073430181284,136.60341788169222,0.10000000000160347
SDSS-II SN 4950,II,r',1.0119759000471058,53618.151970000006,199.99999998363958,0.13330751068301697
SDSS-II SN 4950,II,u',0.9676862530395339,53632.85196019706,199.99999999983694,0.20959327440634126
SDSS-II SN 4950,II,z',0.8016752136032057,53640.92571278293,101.31958108378987,0.1019502214136188
SN2020uhn,II,G,1.2599104522225426,59131.97056000001,62.17775496998784,0.10000000000077591
SDSS-II SN 10371,II,g',0.8097150193908746,53614.95093699709,199.99999999999997,0.16334670417501973
SDSS-II SN 10371,II,i',1.4697183245382175,53700.85025861417,13.430985796484642,6.612278494308241
SDSS-II SN 10371,II,r',0.7344357009577862,53611.37864014558,199.99999954547695,0.2938398825495833
SDSS-II SN 10371,II,u',0.7444527988590951,53622.3929528106,171.1428426476284,0.10000000000437884
SDSS-II SN 10371,II,z',0.5556608023653625,53616.381044804955,67.83640554104377,0.10314439698653347
Gaia15acz,II_P,G,1.2227877135422354,57088.77652000001,76.0991524226905,0.10000000000000002
SN2018dcw,II_P,G,1.3368113927488743,58310.673547188424,47.93985634768618,0.10000000000000334
SDSS-II SN 3937,II,g',1.00079560147357,53626.86730363626,199.99999999921943,0.10000000001345344
SDSS-II SN 3937,II,i',1.0482500363804514,53617.413680000005,199.99999999999616,0.31468926279255677
SDSS-II SN 3937,II,r',0.9076679223727229,53627.303242959526,199.99999999517192,0.10000000000000002
SDSS-II SN 3937,II,u',0.8511028627861554,53622.413758353745,163.4535422668428,0.10000000000000055
SDSS-II SN 3937,II,z',1.120616437517917,53640.34589418581,66.41677519438194,0.10000000000000006
SDSS-II SN 18425,II,g',1.1632049886637486,54375.80347423318,27.727536964953035,0.10000000000000002
SDSS-II SN 18425,II,i',4.812146466553807,54422.28777,11.149044999999509,2.0
SDSS-II SN 18425,II,r',1.1388592784941995,54375.08122559493,68.81692913620383,0.10000000000000024
SDSS-II SN 18425,II,u',1.015556301831158,54362.366506074555,10.887714155992763,0.9345785847183569
SDSS-II SN 18425,II,z',0.8604397661418963,54352.33104006118,199.99999999413302,0.3537506210947948
SDSS-II SN 19112,II,g',1.0,54424.1847,12.652163333333496,2.0
SDSS-II SN 19112,II,i',1.0,54424.18221,12.652161666666265,2.0
SDSS-II SN 19112,II,r',0.7924846780792085,54367.926892402465,23.22205671784693,0.8397130561590227
SDSS-II SN 19112,II,u',0.8793777030822513,54372.21243454655,26.93740010676612,0.100712625354088
SDSS-II SN 19112,II,z',6.581991988457521e-05,54366.14833728843,5.338699042968924,5.382429674728601
SN2018imf,II_P,G,1.2385050397096335,58456.50465000001,76.98119641639609,0.10000000000000002
SDSS-II SN 16170,II,g',0.7078572916256265,54005.46018346513,78.31766891831035,0.10000000003803136
SDSS-II SN 16170,II,i',0.6843368663596018,53994.47292032701,174.77942616322312,0.10000000000000014
SDSS-II SN 16170,II,r',0.869943346847896,54003.428750316474,32.32286507292077,0.43491480610552274
SDSS-II SN 16170,II,u',0.6273854524205777,53994.91029626041,59.259392010950236,0.10000000000505263
SDSS-II SN 16170,II,z',0.5623686629043234,53993.71380809017,75.09273902210884,0.30390420556526815
SN2020szs,II,G,1.2065643608302505,59137.86222000001,67.44311526386178,0.1000000000000746
SN2020aqe,II,G,1.2521684482169773,58876.02956000001,50.1523641812144,0.10000000000776686
SDSS-II SN 19743,II,g',1.0194234443592591,54372.58672308588,43.0980422994264,0.10000000003353045
SDSS-II SN 19743,II,i',0.8863698223445895,54382.25082160283,59.06099196282128,0.10000000000824678
