supernova,type,band,t0,t1,A,B,Tfall,Trise
SN2021yam,Ia,G,59478.35428079378,59450.78466869516,42.76467009621083,-20.864424499194982,10.000009871554775,30.00004166442509
SN2021adu,Ia,G,59219.44542824782,62713.81672446195,52885.505657266825,-26407.02575936186,8.005244852830176,20.954747673129372
SN2017cug,Ia,G,57851.87579246602,57826.65657749317,88.27736234049269,-43.597456738365636,10.000030530616806,30.000093826095714
SN2005iu,Ia,g',53679.08083984121,53638.44645788846,0.002190758560768843,-0.008679751402647453,14.10796112732416,22.884711759648905
SN2005iu,Ia,i',53683.029348488104,53645.940768729066,0.012566922286772754,-0.09913435932992512,10.009183127921808,29.996917525215036
SN2005iu,Ia,r',53591.73703921098,53295.045908283006,27.146194970699902,-0.26773326038752493,8.947280782153694,30.86099990823994
SN2005iu,Ia,u',53676.89538172257,53809.63388043678,10.723276279994664,-281.7393297486011,10.043688848771378,29.984287581724463
SN2005iu,Ia,z',53668.60318057794,53644.31102478329,0.06062221597715337,-0.04263891570395365,9.473910936230881,31.577309129819486
SN2019owu,Ia,G,58737.63484914133,61782.71451644225,52454.55403429118,-26187.8606573455,9.997839502605741,29.996930459770724
SN2019hzd,Ia,G,58664.4558749604,58634.64518233875,2.078719700647671,-0.6077369680864202,10.00000166822312,30.000005753815692
SN2005jb,IaQ,g',53585.27141978548,53618.785107282616,0.23103493818170812,0.005042578551451184,53.000098308032555,1.3366814872301571
SN2005jb,IaQ,i',53625.25639052684,53445.808013589245,-0.04573317570407852,-0.0046956387538063474,9.383454547956774,30.10822023183433
SN2005jb,IaQ,r',53700.030151419945,53630.081362406716,0.0977801359114627,0.003819495969942558,21.374447367402656,19.222141217782173
SN2005jb,IaQ,u',53823.237255816995,53606.97138299369,-0.03892641472526756,-0.004342278471583564,11.016752152642354,29.69373351178325
SN2005jb,IaQ,z',53622.28814325996,53594.72529957171,38.59321661966278,-18.803609241894158,10.001835019976497,30.010577843219245
SN2017cop,Ia,G,57837.82338042891,57808.7263812128,14.80520912993602,-6.9169833705501365,10.000043031611986,30.000168673388735
SN2019ens,Ia,G,58608.5003193872,61581.202257658486,52346.09942341315,-26142.629929280993,8.649416038410514,22.433261353633405
SN2006sw,Ia,g',54061.989733030285,54041.13151117879,0.16198151407273004,0.02557609798326746,5.996399224295106,4.099699025129607
SN2006sw,Ia,i',54057.66601896496,54042.17202690573,0.11450931499411796,0.03225710806711269,13.371367861805869,6.864141005360902
SN2006sw,Ia,r',54063.66806881458,54044.16853760501,0.13435389326065972,0.031358856579087366,7.305547182515307,4.724585377613961
SN2006sw,Ia,u',54019.43102254272,54023.37288691506,0.0725761707309594,0.10138523037287113,13.03364611045711,4.883574523131646
SN2006sw,Ia,z',54059.892426541504,53978.59621809392,-0.002141299424676736,-0.027680384036481584,9.805739645300886,29.98603928952436
SN2008hj,Ia,i',52644.205229774925,69631.4779612748,47843.968268872246,-22144.11140867282,1.017101822324646,1.6750613995464612
SN2008hj,Ia,r',54780.38689265122,54888.26876858415,759.6812291293405,-377.85086503787653,9.768951299127886,30.028664790398757
SN2020duv,Ia,G,58941.10023087229,58914.255690152895,47.31253880162976,-23.17001432701111,10.000102423196633,30.000545650825682
SN2017lf,Ia,G,57776.39699000018,57746.39698999884,2.180346235730284,-0.6070684864334792,10.000000000000925,29.999999999999737
SN2020E,Ia,G,58858.64172093515,58828.950214339944,-0.8221566739746884,-1.193602955939002,10.000019448605642,29.999962643643542
SN2020cvn,Ia,G,58918.96653284179,58888.93530122981,-0.07293768562629707,-0.029703780944703495,9.9987697424708,30.00005518233619
SN2020jjh,Ia,G,59003.88090017773,62339.3584436743,52680.71909754961,-26307.671149077538,9.661134664018359,28.378689142043225
SN2019lbh,Ia,G,58683.48095374806,61915.917887302996,52402.21975279488,-26170.834625091855,8.315771911293368,20.50044275390789
SN2020rzx,Ia,G,59099.304765051435,66937.01022725452,52387.902394257675,-26134.020799781974,9.990636846245248,30.01372534703536
SN2021wtt,Ia,G,59486.47309497335,59458.068946076084,-0.15275462708876225,-0.06615846425243993,10.023346635077077,29.909716568862446
SN2018hnp,Ia,G,58399.831194263184,58402.26688484897,0.0015846789033631202,27.487535517414635,10.208078605756555,99.99999999999999
SN2006er,Ia,g',53972.72067232435,53944.52275664564,-0.34007035573985583,-0.20742850747416186,10.025482621282421,29.865285683683513
SN2006er,Ia,i',53974.32210840811,53944.800704085326,7.018031046778936,-3.008723824020656,10.000168311252475,30.00106132253846
SN2006er,Ia,r',53794.80342386211,53957.352873005315,283.12935664416085,284.4127194012683,10.658631997692185,99.99999996353604
SN2006er,Ia,u',53974.320241277856,53945.08555113195,16.61284189885273,-7.802009506698268,10.00010658768122,30.000575856259847
SN2006er,Ia,z',53974.33881296481,53945.625895240795,20.336225468166152,-9.668010307395608,10.00070111362528,30.00499287365459
SN2021K,Ia,G,59218.15194594501,59191.44802734238,60.02106094489848,-29.473289435073095,10.000018543308306,30.00008161042615
SN2020xlk,Ia,G,59139.067361163994,59135.84717560732,0.01713637265326242,6.933045779871269,4.623031947734965,99.99580124154043
SN2018aay,Ia,G,58223.4434588694,58195.211494006406,10.133754492634935,-4.7233669620217045,10.000207430008038,30.000950205777105
SN2019tjm,Ia,G,58792.45554131356,58763.068923401144,10.094176232304434,-4.562442074012091,10.000064115094364,30.00025639005413
Gaia18bwa,Ia,G,58309.918976499976,61869.4474212818,52054.814855305296,-25991.118047930813,9.487644681521724,27.792000917526064
SN2021agre,Ia,G,59551.37898938527,60471.98237612446,13293.935165269122,-6635.398688846816,9.435177625503574,28.106213030406938
SN2016gtr,Ia,G,57659.37869953331,57643.65480561566,3.1903613288714845,-0.6903059279828805,9.999992483833564,30.000022778616895
SN2021wlx,Ia,G,59449.84537,59419.84537,0.8500315164497623,0.42501575822488113,10.0,30.0
SN2018jhb,Ia,G,58451.760362463065,58421.764000196745,-0.7688484400107789,-0.552615819675041,10.000013109177791,30.00002137996178
SN2006ob,Ia,g',54076.620362599715,53977.86862934291,1.4448794714174796e-05,-0.03378175865884905,10.614430625836686,29.946200846228617
SN2006ob,Ia,i',54056.61521618735,54043.52670281432,0.020553290071881336,0.43198222355082383,5.316380479056906,2.7998923994126437
SN2006ob,Ia,r',54052.51217599649,54043.964718333955,8.67205424630514e-06,795.4265869263337,11.916435474047145,3.3115394470902233
SN2006ob,Ia,u',53897.04827196571,54011.50069486943,0.00048556411475391504,3.6902299316336733,99.99985586529566,99.59294280029478
SN2006ob,Ia,z',54016.71946463214,54033.23682725945,0.001313604650327681,0.0009339974226307169,7.769989388593212,30.084106763901083
SN2008ae,Ia_Pec,i',54520.04150729246,54489.80097401001,-0.09450011386268341,-1.0425756939248447,9.189874704608316,30.36457567720915
SN2008ae,Ia_Pec,r',54515.777429721966,54485.18120193262,-0.40523861475454914,-1.3448363635184744,10.011620732113627,29.128573823990028
AT2019dli,Ia,G,58562.95660943431,59615.5572362694,13070.761470164725,-6521.31632224704,8.645639215185641,26.946634181702887
SN2019xhk,Ia,G,58843.17318434171,58812.580893934864,-0.16441432521233804,-1.2358677943939727,10.00396749385322,30.005941405792115
SN2020abql,Ia,G,59211.30953649861,59183.04556322575,30.728701652264178,-14.862820049682046,10.000018509911685,30.000073511795065
SN2005gr,Ia,g',53632.549306969166,53621.43376228275,7.293483206866819e-05,105.4283061070797,8.556570346460921,4.523393956017982
SN2005gr,Ia,i',53676.19291271254,53592.02976929148,0.02413849812911413,-0.04311643014222882,9.96159879827367,30.00119897663463
SN2005gr,Ia,r',53632.49075358476,53619.463037354246,4.119165668797265e-05,125.48698301059613,10.787974604914812,5.977961452868208
SN2005gr,Ia,u',53641.85274301392,53575.44883504918,0.00029791894001220527,0.880026669771922,13.689611072445244,0.9338544001004759
SN2005gr,Ia,z',53628.73654693583,53582.68204784942,0.0007723360890466079,0.5134076175313571,25.25467257736443,0.3529690586987876
SN2019vnj,Ia,G,58830.68711034484,58802.394978335986,32.490159920520085,-15.740747577881924,10.000000694345307,30.000001822175058
SN2019pjv,Ia,G,58696.36295645147,58724.54135510945,0.012029914325173835,13.77675018911348,12.866219887483188,99.99999999997817
SN2019rm,Ia,G,58504.06223902212,58476.49197770754,44.11034171634999,-21.551738750269593,10.000147384410704,30.001107288678046
SN2018hvw,Ia,G,58459.716788005,58410.75238783986,0.0015638464361214823,5.874637107822124,1.0921099617682166,1.0698447970955747
SN2018jgn,Ia,G,58432.77195649677,62234.781500763194,52162.84731859455,-26047.144813140883,8.51422995855592,21.874468709253627
SN2020kpx,Ia,G,59027.27226906801,58998.31086760787,18.110235639558777,-8.570244399336959,10.000112489498513,30.000523506278718
SN2018hva,Ia,G,58430.17877519826,62090.927207651286,52159.50951224819,-26042.910778254885,9.417527361344547,27.730581365803353
SN2021ajh,Ia,G,59234.89392259629,59205.279644525945,1.678700598530312,-0.34983253534139097,10.000649363419074,30.009867891618047
SN2021low,Ia,G,59343.696869711355,62132.020657652894,52963.566604873355,-26562.759177801574,9.853411646020277,30.050012540979004
SN2021gl,Ia,G,59234.93590824942,59207.447489959915,5.286242365191095,-2.475151634843786,9.999998553593704,29.999998067119808
SN2005iz,Ia,g',53663.25389336952,53643.34774396323,0.1586554713740213,0.03161407281256998,5.445520613342598,3.89848967178769
SN2005iz,Ia,i',53654.94963353138,53645.91968262217,0.08023620854382983,0.08977227642910311,9.530334915583358,4.274179686137274
SN2005iz,Ia,r',53670.20313710318,53310.388258665276,-0.6010104580471727,-9.370561509645444,10.02214787006602,29.99271465171031
SN2005iz,Ia,u',53690.10594976347,53594.68006432561,-0.002504661930116983,-0.002630762339088306,9.88606835671626,29.982627634667946
SN2005iz,Ia,z',53702.74664136026,53633.047263053064,0.027871401694164057,0.004460538077419228,0.32244770929806704,0.3255540199276003
SN2022ewz,Ia,G,59662.12383706706,59631.07635603054,0.15496034592191232,-0.06272911528814812,9.997943120733353,30.009094269194776
SN2007lw,Ia,g',54390.53706515209,54391.54425353405,1.6438082262903098,0.02140595253195991,4.934251913825389,2.5912123558790428
SN2007lw,Ia,i',54381.383728273446,53156.226182690945,0.0001238117975801963,0.008207535411082547,25.499683361936984,4.691909815939023
SN2007lw,Ia,r',54402.94807016708,54358.88774039439,5.512500810705983e-07,1037.3082892161676,7.652573725569835,15.09818940699359
SN2007lw,Ia,u',54418.07860291912,54277.24636120467,0.0002550474985179858,0.19976451336371318,97.67840829888154,71.94806113238423
SN2007lw,Ia,z',54265.813094495745,54330.35395683709,0.16360834405930083,-1.7490145415611078,9.549516230561341,33.8643742191582
SN2020aary,Ia,G,59213.330962042666,59186.73434918127,57.73631522731918,-28.360642503943957,10.000117191680518,30.00065430180239
SN2020rcq,Ia,G,59128.43498106771,59100.65012892842,42.02878218498429,-20.487205704293046,10.000056699662442,30.00023736894829
SN2007lu,Ia,g',54394.4764219585,54395.60870236033,0.8911449613500226,0.04109067515548085,4.935385858724786,2.680698044200261
SN2007lu,Ia,i',54399.59636808095,54357.21472795992,0.009855209633958265,-0.2798261319492149,10.426936363903176,30.001183398153685
SN2007lu,Ia,r',54393.96476386044,54347.55118047322,0.023652293638033572,0.032036445514866015,9.761050708518548,11.233269100023179
SN2007lu,Ia,u',54397.09389633876,54362.10997578138,0.02634527730312544,-0.13599773673842658,10.066404051927874,29.976494549923242
SN2007lu,Ia,z',54394.81402175307,54363.44120536344,0.3875861414503227,-0.24771985202098684,10.03398384354565,29.991367050798956
SN2019swh,Ia,G,58797.15340000001,58767.15340000013,-145.88044077181195,-309.4138882690079,10.000000000000119,30.000000000000394
SN2019mcw,Ia,G,58710.29000376631,58680.46116578808,-0.8081916400361275,-1.232515901192265,10.000014152197192,29.999983007315755
SN2020hla,Ia,G,58986.37807237861,58962.028575134405,95.2142108834231,-47.05017284767493,10.000006930175994,30.000020343077505
SN2019shw,Ia,G,58694.08519347933,62737.99902660714,52439.755257706165,-26177.22413273676,6.17409443603332,16.26818455821965
SN2010ag,Ia,i',55268.52852015543,55239.41862184666,12.923571215010861,-6.000258425720072,10.000390111767148,30.002279998918272
SN2010ag,Ia,r',55270.52168615851,55240.690794223134,2.377817488732147,-0.6936790652182757,10.000281688243119,30.001635242586453
SN2019cth,Ia,G,58604.28776393411,58575.078520820905,14.59850213518854,-6.793672280509322,9.999999232751035,29.99998203970925
SN2019bqz,Ia,G,58550.32946804845,67379.54005481646,51760.36920624417,-25830.872057013432,9.984863185291378,30.024451351320856
SN2007nf,Ia,g',54395.67672319932,54362.81719110286,0.006363780597251686,-0.053090684970049824,10.28953530913951,29.9797868865203
SN2007nf,Ia,i',53138.76797261338,54237.714736071655,103.31760338593087,-5.620630756568606,6.176638806614412,30.47902525413822
SN2007nf,Ia,r',54400.732509751135,54362.64658767401,0.011322179016028767,-0.18413549120708367,10.080278654335249,29.975255729356526
SN2007nf,Ia,u',54359.706955583475,54329.13302289185,-0.3983370544855155,-1.6137490118662279,9.996723805166603,29.449913200212844
SN2007nf,Ia,z',54397.27168807316,54389.891233268834,0.43139234506884033,0.07211918986766994,1.706507919245888,1.3550221604807156
SN2006gg,Ia,g',53994.55492949302,45578.815939872315,5.134811975158432e-09,4.966885488747843,14.522408964351868,3.6877401937923895
SN2006gg,Ia,i',53993.52076513779,37618.37085348151,2.246132911578036e-10,21.862771924526157,35.87833432224109,3.430071205430136
SN2006gg,Ia,r',53994.10445397087,42684.89120926924,1.3786074680247477e-09,8.760008416241371,26.170421587262712,3.6465991567586378
SN2006gg,Ia,u',53862.8052760989,53974.73654478067,17635.67882813652,0.05207092511016868,10.250032693553537,99.99999999541565
SN2006gg,Ia,z',54695.12775599513,53953.497399653694,1.0748229740610602e-17,38.22896231127199,20.305749117772802,99.99340206415762
SN2016esh,Ia,G,57641.77109009484,57597.07210665733,0.000862000084043255,10.417178898729947,1.1841411154864163,1.1154567181487993
SN2019mkv,Ia,G,58345.612520881485,58511.42018256569,3257.8106443559413,-1625.6938485595379,9.838788167036464,29.465688911882957
SN2020qdo,Ia,G,59065.08815057301,63698.292768169056,52676.30883103656,-26243.855999589807,9.999503660748768,29.99998212373038
SN2018bdg,Ia,G,58228.60414738752,58186.61359166363,0.008987515281190392,0.11423553073778658,20.34750514312314,30.79441712886949
SN2022dhv,Ia,G,59649.967985459945,59620.08309523008,0.7770585179146026,-0.038234659067273,9.993365338599574,30.04497334612056
SN2020abir,Ia,G,59019.15815934628,63549.81281761149,52796.44051775166,-26348.978333396863,7.441246865499554,21.253536135907623
SN2019ugu,Ia,G,58780.74468327887,58776.001741513086,0.0020628123599459435,7.571473190739473,12.95794600428296,99.9999999999997
SN2017gah,Ia,G,58027.7899242252,58000.48369842346,28.145410567874595,-13.666911496109845,10.000001442768678,30.00000862868062
SN2017cud,Ia,G,57847.64638819394,57817.64631441947,1.524966768156009,-0.2965916984859061,10.000000053700587,29.999999983786655
SN2017cjt,Ia,G,57718.11086087997,65263.88161986368,51425.41913430972,-25657.134464117305,4.276299141196036,2.9098598808915206
SN2005id,Ia,g',53625.427363434355,53309.84756482319,1.5897296848307527,-15.393829374790979,9.292353940997955,30.213468131144708
SN2005id,Ia,i',53673.26726743571,53313.381009150755,-0.7026078857258334,-5.163554109745043,10.022539755878357,29.99286036015832
SN2005id,Ia,r',53530.275897078696,53664.61224240445,0.24038416295838827,100.18289364491164,1.1321448613833436,31.28548546012859
SN2005id,Ia,u',53666.76947924588,53652.79902852749,0.8442646880745602,0.005122465580523168,4.358863352265936,3.279588722418476
SN2005id,Ia,z',53671.99754238696,53639.00887490051,0.016990781706144785,-0.08336936856794876,10.035995426329633,29.988339075748662
SN2005is,Ia,g',52009.37911157805,55122.629868997654,7.537292958231858,327.9064820005005,4.087624250969828,24.538213713071883
SN2005is,Ia,i',53553.44465338158,53635.32722169769,0.20434794512090462,-0.1398299571936115,7.828305330278386,30.451079680668037
SN2005is,Ia,r',53673.01865495553,53638.792784454316,22.542794707219905,-326.93968561368695,10.045746432423915,29.98424968816893
SN2005is,Ia,u',53637.88982101879,53641.063095059966,3.610854497210094e-05,2341.9525685732933,6.2141173905446285,1.4151912502602528
SN2005is,Ia,z',53690.569358195324,53682.68672889339,0.6882010657456324,0.10107093362370462,1.9583992617312915,1.5243018085274807
SN2005ll,Ia,g',53684.487781271346,53678.312164951254,0.1952829627073339,0.06601923239894943,8.383157857120047,3.5816097393985955
SN2005ll,Ia,i',53684.248964971346,53672.513167169425,0.09923083967204686,0.055080771924017266,10.102369876572881,5.046323946049411
SN2005ll,Ia,r',53683.804590417094,53673.552654111474,0.14858592665363024,0.031111617992154162,13.590178848030293,5.908031318237006
SN2005ll,Ia,u',53693.03814589886,53673.64731059916,0.0005079136595667608,14.87535404963235,0.8469360392436917,0.7987226943378225
SN2005ll,Ia,z',53541.98797060285,53457.52516162738,-1.1399216267057835,-0.22162786187233222,7.085462465105522,28.721374823128468
SN2021mvm,Ia,G,59346.62064343021,62964.57694327559,52998.501915044515,-26462.85249051012,7.446246729604118,17.721734891249515
SN2005ij,Ia,g',53674.87066167105,53644.2301158653,0.0014195675540589602,-0.054322465636619965,10.024697032587339,29.991543924946477
SN2005ij,Ia,i',53663.25011404703,53642.145690711,0.0001026127838103168,18.838452240956837,13.892608690738744,2.467623367305647
SN2005ij,Ia,r',53666.0702031738,53646.95498077318,0.001025088808000476,3.2385782814029995,10.687119547602434,4.661151034677342
SN2005ij,Ia,u',53670.332132173025,53654.68938297592,8.44621638016548e-05,86.46286384918221,4.211097405833424,2.9318596505348724
SN2005ij,Ia,z',53241.574711820205,53698.93124180494,-0.5475705983862638,1.3201605445983546,3.554087334246848,62.14401644390476
SN2007qd,Ia_Pec,g',54399.22766523143,47385.285537519965,2.0620428340942672e-08,1.5570876278131474,12.501876500598938,0.42090197779096256
SN2007qd,Ia_Pec,i',54404.2354671839,54407.43003616073,1.6569444397081716,0.009740102856093844,9.685549020696042,1.9612515501268153
SN2007qd,Ia_Pec,r',54401.00666652298,54363.56474191875,0.00044978419312994644,1.733903902760617,16.40047334979972,1.7002292703259647
SN2007qd,Ia_Pec,u',54402.94406158353,54392.01001476474,0.020362007810744768,0.7188443851198032,2.427369137810424,1.9054089227427333
SN2007qd,Ia_Pec,z',54396.598504222915,54386.93832308668,0.0998170265956987,0.04435928449057783,10.563565227281392,5.443087224936273
SN2019pph,Ia,G,58730.17180945236,84595.90743866119,47216.22506345651,-23397.68073640243,8.504761714005731,30.298133757817727
SN2021hyt,Ia,G,59284.50816240574,62963.231762225914,52952.293595351,-26437.477820660355,8.56313525916107,24.123609043964905
SN2019vrp,Ia,G,58718.48845427175,62923.466025957256,52488.12810693653,-26201.313644082635,3.7683131817348503,3.4109673666252682
SN2019yvw,Ia,G,58836.20541027307,59054.478166919085,3283.300197921599,-1637.9626390529081,9.84444292451094,29.578226164540908
SN2018khk,Ia,G,58432.4419568867,58456.239427818124,0.6457260807119025,0.295417843116544,10.848508107294025,30.013764451157158
SN2007cf,Ia,i',54231.25198539704,54201.288934366115,1.5466362127853266,-0.3774547985273029,10.000010753291072,30.000071023333803
SN2007cf,Ia,r',54231.2555840891,54201.391615595254,3.557021430614032,-1.3530980363801781,10.000022078704124,30.000089787491216
SN2020dwg,Ia,G,58942.09593995587,58913.259503367866,8.604696583386394,-3.986178225388079,10.000000809300014,30.000004241004405
SN2007rq,Ia,g',54415.36111979557,54367.26740236807,-0.0490988811475919,-0.06251079458358857,10.068022880566303,29.989550639997564
SN2007rq,Ia,i',54417.99841612454,54399.56262167584,0.2633893680043585,0.015493738927423045,8.2065875483241,4.971959170414214
SN2007rq,Ia,r',54126.94498251609,54002.03935276751,0.014382232984949988,0.052012888068383306,7.725224088771149,30.692783230356017
SN2007rq,Ia,u',54399.431411985905,54390.593020041495,2.4232111659126736e-05,8971.737024278083,0.3647856093731355,0.3372894688259245
SN2007rq,Ia,z',54392.45921780126,54357.09909170285,0.06008028054308387,-0.9756852545714666,10.187295565044304,29.960704854920206
SN2006ki,Ia,g',54003.530927778804,45761.888417386275,1.3495554965908472e-08,1.5725985333846566,19.770372641441153,2.7685338498965204
SN2006ki,Ia,i',53939.29720220492,53957.23615249915,-0.1635558284292555,-0.15143874535411966,9.691983308863662,30.050948078296077
SN2006ki,Ia,r',54087.304848037566,53980.157274257515,-0.04579632734319671,-0.07533653460421752,15.446052972781878,27.952448613485345
SN2006ki,Ia,u',54052.00142722367,53982.18681453297,0.0009319297174501999,-0.024604777928751376,10.102421183386001,29.987568921087806
SN2006ki,Ia,z',53867.806189172705,53981.83411761346,0.2735219384196908,9.634400041220047,17.175063195982208,8.197056147220932
SN2019bas,Ia,G,58546.701817708614,66176.0246873548,51912.770948943056,-25899.722283374653,9.990347723279145,30.01739025791541
SN2005fp,Ia,g',53633.5691942476,47829.67543840271,1.1736867448330186e-08,4.430140194615867,10.250520991798522,3.6507255724891117
SN2005fp,Ia,i',53473.36115330042,53615.86976048579,47631.7982307489,0.3985266549834636,10.239038436927025,99.99999998796228
SN2005fp,Ia,r',53612.562030189845,53618.22972237491,0.005842632999509449,12.302966894444296,8.90069087578859,99.91957367911543
SN2005fp,Ia,u',53653.234237046876,53646.095438178774,0.5614650594410144,0.003160048376070185,15.29690506423597,10.293830622928123
SN2005fp,Ia,z',53628.57584912667,53598.522488545605,2.219539289270898,-0.6687467761421017,10.008376107648585,30.061904319600046
SN2021agej,Ia,G,59548.495578957554,60440.767118788186,13295.978651502859,-6637.2696697669135,8.604662085523508,24.229731132887885
SN2006mw,Ia,g',54060.29250718181,54002.71689122305,7.159102884416061e-06,63.66040826294771,5.780989721889204,6.147526284877135
SN2006mw,Ia,i',54037.143192202726,54016.93921931204,0.06299624692155209,0.05323474715406529,9.491803119781027,4.686067740041961
SN2006mw,Ia,r',54042.90151731861,54013.43660009976,2.869399006729442e-05,70.58277099381472,8.838066219320822,5.35258911787043
SN2006mw,Ia,u',54060.37009215994,53997.93192111178,5.933694858534258,-0.004108407163679447,10.266032536589451,6.253823797290583
SN2006mw,Ia,z',54037.20329304359,54009.13286765616,0.7121481018080494,-0.05732576546647705,14.887013141880665,8.380089993985907
SN2019teo,Ia,G,58726.908019354334,58775.36163553644,0.01617916384095507,162.42921163362877,9.932415873510474,3.537597079828029
SN2016cdb,Ia,G,57518.65927214401,57488.65495949754,-0.6939247857409637,-1.2371514109101112,10.000116467841906,29.999947095263458
SN2019sss,Ia,G,58788.0700325663,61880.32325553933,52497.14248609574,-26212.838707770094,9.966277529618033,29.874606227175676
SN2017wb,Ia,G,57792.28538060715,57747.864594726576,0.0043453137317285544,0.2088627460447702,10.8958272894001,29.997525133272575
SN2018fzw,Ia,G,58374.78219500737,58353.27106534625,140.76324318624577,-69.83344621229294,10.000071168946052,30.000218121519648
SN2005gv,Ia,g',53637.621630860434,45190.90168223315,4.581030239256471e-09,4.131375967041994,20.221877736197055,1.9463561547876762
SN2005gv,Ia,i',53639.73712387275,53633.71570391744,-0.7522767508415926,-327.65786490011476,9.217728033155517,30.030691208823114
SN2005gv,Ia,r',53636.01792702999,44218.930270670775,4.335892324664894e-09,3.243434174972571,31.29620173919481,1.824201137645831
SN2005gv,Ia,u',53701.501673872976,53681.36109776273,0.09619035573876002,0.12283980748713863,0.7706479507299329,0.729187829968403
SN2005gv,Ia,z',53638.36095711833,53639.079992114675,0.6692597297553798,0.0025875034170505474,17.55082362516625,10.306125772971033
SN2006mu,IaQ,g',53238.70669548584,54044.70274153717,-4.916815593215519,-0.21736452521817948,4.718876486944055,95.73378577526877
SN2006mu,IaQ,i',54018.57645913973,54016.26580661854,4.376726727322321e-05,257.30229921287105,11.283921831576562,3.091067903557803
SN2006mu,IaQ,r',54048.51280949333,53870.02672726971,2.9060687768317144,-298.4873879280287,10.10303774121932,29.965873625963493
SN2006mu,IaQ,u',54010.04968917866,54007.693883759,0.26039490854290714,-0.01789839076390292,1.7201614122723867,35.0945403177712
SN2006mu,IaQ,z',54037.714576202474,53999.095239452625,0.06420389952143904,-0.20727340076244763,10.20311521320429,29.96298093901498
SN2006kz,Ia,g',53497.650887630836,54128.92075228535,7.26830741669194,329.373526879618,7.046972635921492,34.75712688032502
SN2006kz,Ia,i',54036.134036612035,54009.907439622984,0.008164159526892756,-0.10184312856797824,9.509648015134966,30.012742525649518
SN2006kz,Ia,r',54042.69154294442,54009.771799692535,0.002624175067506969,-0.09213954005924699,9.982020859162265,29.99392999751049
SN2006kz,Ia,u',53116.18048520235,54009.728356369196,-3.9796900194626814,-0.8984218061569385,5.750666140559629,50.614088159596946
SN2006kz,Ia,z',54008.554759354105,54013.00880058913,0.2589280764923501,0.03960040794465025,12.795339164163707,3.200825496276671
SN2018etj,Ia,G,58345.535278359894,62021.622263716265,52067.28117833769,-26004.011686297832,9.910034401215484,29.928345088825242
SN2018auv,Ia,G,58151.7524072921,59194.96677709811,12987.429406803973,-6479.214741125617,7.784973840586581,24.276164664350485
SN2020qiz,Ia,G,59064.06931665589,59063.95405252151,2.020426610428964,1.2115377362198199,53.47349779199098,1.5661556541709796
SN2007jo,Ia,g',54346.27150154274,54316.27657979791,2.184011152199098,-0.5942309636188019,10.00030860022681,30.001906771482798
SN2007jo,Ia,i',54348.31402146012,54318.81847726419,7.962923881248341,-3.5060125511791536,10.000666678576527,30.003774848087524
SN2007jo,Ia,r',54346.26371500373,54316.48818495402,4.087993202305833,-1.5409000576389777,10.0002109183391,30.001235696940196
SN2007jo,Ia,u',54432.89723980509,54407.76216122648,0.005723370816986073,0.3345896341601031,0.2174416687731522,0.21555828562723187
SN2007jo,Ia,z',54353.14874944226,54363.46257342072,0.17380785032494195,0.09268299629574854,11.868190753361572,2.0750110349183735
SN2017ciy,Ia,G,57854.741786232626,57826.440006192264,-0.21355302114320207,-1.5062394635288878,9.915672327319772,30.005580610380893
SN2005ft,Ia,g',53629.642521358095,53604.73731094375,0.00010605404985449117,24.580134684207998,8.082569373100545,3.7695466344868342
SN2005ft,Ia,i',53507.56796318699,53587.239101082574,-0.13112538067024082,-0.5522879721247835,8.66894234185219,34.643497612709425
SN2005ft,Ia,r',53628.29835651536,53618.08818270768,0.0013738073490966625,9.217913248651447,9.795367486903025,99.94179679601463
SN2005ft,Ia,u',53296.334829529784,53622.15145051374,1.2082010497114057,0.03419978479219356,6.402107090445345,34.06192145550686
SN2005ft,Ia,z',53628.699349405644,53598.52477638029,1.089125036949016,-0.07995392585263306,10.007000830221811,30.051432083087093
SN2018eui,Ia,G,58341.11242887619,58312.248574659505,20.008384783080754,-9.537935118834765,10.000036281463455,30.000422530471525
SN2017gld,Ia,G,57987.89552170991,57991.41256317736,0.020629888526811777,8.221740044888497,6.018681878506133,1.85114602369558
SN2020uyg,Ia,G,59139.719466634255,59314.5867165635,3300.819943876864,-1647.881548287529,9.99722690648478,29.9993738124906
SN2020rql,Ia,G,59082.51849417306,59060.071820400044,113.54804544543708,-56.24871207601092,10.000185779531439,30.001414127460833
SN2018jsy,Ia,G,58452.69825017058,58682.393263787846,3262.242533603399,-1626.932170650932,9.40301373543517,28.50444436659222
SN2017erp,Ia,G,57961.59600000011,57931.595999999365,2.1392810848349173,-0.5706754978161208,10.000000000000535,29.99999999999985
SN2021zu,Ia,G,59232.160066882556,59204.776999539456,27.344732636926427,-13.171778868038682,10.00015470360323,30.00002008021765
SN2018giq,Ia,G,58391.36713857012,58361.52550895613,1.725731093147856,-0.6056702762384907,10.00000228213861,30.00000620287383
SN2017cgr,Ia,G,57833.38800000047,57803.38799999767,2.155087528030067,-0.5969783935308876,10.000000000002515,29.999999999999382
SN2021aclv,Ia,G,59466.83687159549,65051.35835162942,53194.94029612659,-26174.97239976562,8.962060106378589,26.32928214917383
SN2018fwn,Ia,G,58381.77556783263,58351.86655163496,-0.3478391699008121,-0.26431449873379964,10.000009449742723,29.999976822318313
