sn_name,sn_type,band,A,phi,sigma,k
SDSS-II SN 4649,II,g',0.811097057672404,53696.155200745074,37.13369800676973,0.4210099111239644
SDSS-II SN 4649,II,i',1.0271454757268368,53617.413700000005,170.22433743905853,0.10000000000000002
SDSS-II SN 4649,II,r',1.0256461017724432,53643.146737576186,27.91353782004618,0.6011798271877288
SDSS-II SN 4649,II,u',0.7942915822928702,53653.911039581624,199.99999999999997,0.5440069903585011
SDSS-II SN 4649,II,z',0.7470132369337713,53621.575747464456,199.99999999999997,0.10000000000000002
SDSS-II SN 18429,II,g',0.5932715440617852,54402.384968774066,42.792687020672965,0.24976973991569143
SDSS-II SN 18429,II,i',1.060949113678564,54352.340800000005,79.28527200965483,0.10000000000000002
SDSS-II SN 18429,II,r',1.074600288105908,54375.8509478154,51.06549750387586,0.10000000000407062
SDSS-II SN 18429,II,u',0.9937714542057122,54422.34361044954,12.325376500633828,2.112113832305197
SDSS-II SN 18429,II,z',1.112205610912145e-15,54354.0158168304,3.8615157417913863,13.215586822637071
SDSS-II SN 1355,II,g',1.1068293079301468,53674.27070000001,10.108544041642114,0.9995340820451215
SDSS-II SN 1355,II,i',1.442740594835929,53681.25994191527,10.174076852604431,0.10412442120812482
SDSS-II SN 1355,II,r',1.2925832886888338,53679.214671606,20.582191095263408,0.17258959760814346
SDSS-II SN 1355,II,u',1.1428005685170737,53681.26075853391,26.123428160947977,0.10004056377894986
SDSS-II SN 1355,II,z',0.8092242410072368,53674.269870000004,29.75856654340341,0.6112250384575713
SDSS-II SN 15974,II,g',0.01750650104008227,53970.38640000001,18.119379869139806,3.115241864670436
SDSS-II SN 15974,II,i',1.0128130916881468,53993.83307065787,47.25000499551344,0.39656916647734103
