sn_name,sn_type,band,t0,t1,A,B,Tfall,Trise
SDSS-II SN 8196,Ib_c,z',53616.11227535261,53627.4609713891,0.5003179865310963,0.0011835006786796226,49.158753630769105,50.13159545741898
2005mf,Ic,i',53740.66551174952,53762.61994222043,1.1439163633171439,0.0014328857078025792,20.836353941597608,6.9226484763493135
2005mf,Ic,r',53735.41068090938,53763.23407504541,0.9675904214308071,0.0012934582657543325,20.586724911597102,5.348448759373787
SDSS-II SN 16452,Ib_c,g',54042.31852948295,54029.749836820534,0.04199756334800167,0.3414601880205345,4.1311627061752025,4.687202834846199
SDSS-II SN 16452,Ib_c,i',53966.1016509286,54025.67467959118,1.1426525916756598,1.8977468138292808,11.650457611645317,99.99431732044684
SDSS-II SN 16452,Ib_c,r',54025.19809752878,54042.44635545213,7.088703456314373,0.8533769365367203,4.333024713898913,14.271458941056885
SDSS-II SN 16452,Ib_c,u',54046.20427999999,54058.165128865854,0.1078517711598991,0.11571493365341204,99.99286501622859,10.583953701431692
SDSS-II SN 16452,Ib_c,z',54017.38353419818,54026.80345138602,0.11154543735565703,0.25107324811524984,9.552525600416406,1.3725994870798128
SN2005mf,Ic,i',53740.66550949413,53762.619941662466,1.143916401488738,0.0014328854939872886,20.836355021453645,6.922648006349869
SN2005mf,Ic,r',53735.410681195266,53763.23407448639,0.9675904389138186,0.0012934583035371602,20.586724430157087,5.348448828315332
SN2007gr,Ib_c,i',54315.071387285745,54368.554505746455,5.583900717734206,0.0006434174399373944,23.79726043321631,99.97320871896953
SN2007gr,Ib_c,r',54315.07331683454,54367.84470173214,5.338524557488147,0.0009453522553764693,21.975949404751454,99.99364826150561
SN2005cy,Ib,G,58223.52313174887,58227.55499261328,0.24125395391704543,49112.87237104902,1.8097732788702112,99.99806856757706
SN2016cce,Ic,G,57448.00991783697,57443.640193491774,7.498209203338837,2.5087908485389848e-05,44.386701944724116,99.96357416418574
2007ag,Ib,i',54173.25632984209,54205.70422220427,0.46167736936536397,0.0029048666190158987,99.99999999999999,12.109516288471514
2007ag,Ib,r',54166.81579042045,54203.92481092606,0.4783800661881229,0.0011685162597121401,99.99999999999999,1.4189824401303646
2008D,Ib,i',54461.330582031645,54471.33785626146,0.01619217206079206,2.678560276162636,12.111984766963573,95.6369081495671
2008D,Ib,r',54461.432654855555,54471.93293755888,0.016575784169660924,3.7902941996121,10.880325499882371,99.66735837551212
SDSS-II SN 20866,Ib_c,g',54388.8814271079,54393.35361640019,0.16314106345908022,3.9987768507957933,3.366038762087581,0.29294171057626595
SDSS-II SN 20866,Ib_c,i',54392.029533852394,54402.198853603026,8.079819518446854,0.04193526991198107,6.047789639808191,99.9996466457228
SDSS-II SN 20866,Ib_c,r',54342.31358002044,54376.5495770642,0.15405639949906225,1.37904585323436,12.578292500821911,92.95448167889494
SDSS-II SN 20866,Ib_c,u',54395.87523630731,54393.09116432035,0.009916182569498753,17.746964697172164,2.389485135831002,1.308694238229518
SDSS-II SN 20866,Ib_c,z',54388.247667297364,54398.74885657427,0.7616484121949979,0.01115218851022326,15.332396248290424,2.581961762901495
SDSS-II SN 20682,Ib_c,g',54396.309397991325,54414.422241041924,21.165957224141625,0.229682949554615,4.394394370067315,10.572904648148953
SDSS-II SN 20682,Ib_c,i',54368.64307346335,54402.69407560089,5.602300958077039,9.104436397669847,5.233571704106413,99.99639989554846
SDSS-II SN 20682,Ib_c,r',54346.18273232103,54357.572300851825,0.5001430230881357,0.0011040633591173476,49.1813487927741,50.13291122514381
SDSS-II SN 20682,Ib_c,u',54395.56997265143,54412.79379443555,3.1792487856951115e-06,2557.849273762501,23.692374790962145,0.516806312986701
SDSS-II SN 20682,Ib_c,z',54346.30858,54356.30858,1.0,0.5,50.0,50.0
SDSS-II SN 12081,Ib_c,g',53686.12279441746,53686.025728726934,0.001456836090086307,34.39561286758911,5.932618334920411,1.2677453378920098
SDSS-II SN 12081,Ib_c,r',53659.032775382,53683.51685962419,4.900961087295453,0.16568663336519104,8.046997290162858,43.20715624713384
2006F,Ib,i',53766.803490125225,53775.51240296354,0.9053703569875984,0.004610559289420112,11.461383376233433,6.248119148250973
2006F,Ib,r',53765.1703313137,53774.04631194477,0.7477791357326458,0.005445131700093109,12.109697349944392,6.741381501596536
SN2017izz,Ib_c,G,58088.43602408795,58122.23364170371,0.4618039806812631,0.013636979637768524,31.62729691765064,47.77016094958748
SN2018dbg,Ib_c,G,58308.162799095066,58325.89634904976,0.6695962993025973,0.005288332857922849,49.52957521414376,50.16249722824096
SN2021dah,Ic,G,59282.60405512992,59308.849408059104,2.814843752105141,0.00043251220176024287,31.278152768729104,99.99637012329897
SN2007ru,Ic_Pec,i',54427.73284364235,54421.63382891737,0.7145496700524486,0.02700127541516523,9.244316185950408,99.79296148268573
SN2007ru,Ic_Pec,r',54446.4958167139,54461.03734682735,1.235734801584061,0.002353525573869493,12.684862148451069,5.628974962505768
SN2004fe,Ic,i',53313.250297549064,53312.383628686985,1.469138660980969,0.07129281993446747,4.953759415624779,99.46122356023268
SN2004fe,Ic,r',53318.80586862916,53316.57477745953,1.6784209446178724,0.027751151070131867,3.422279646563587,2.170837027198173
SN2008D,Ib,i',54459.70910302679,54471.33767395099,0.016103162906109716,3.0559097983579036,12.122134727028888,96.73926780142708
SN2008D,Ib,r',54460.012836604,54471.959152937095,0.04766130358925353,1.4929546133771834,10.875590409923545,97.70718416864011
SN2007I,Ic,i',54151.190575986264,54177.778446204116,0.6375879655903208,0.0009420077070437322,99.99999965975219,31.510955253318194
SN2007I,Ic,r',54167.44747992668,54161.63502792753,0.5343524906759443,0.0021531905119813203,14.152629759205027,11.020990880290618
SN2004gk,Ic,i',53335.75930224705,53348.94967162145,1.1479334893719528,0.00043355621891860935,28.57840415799629,1.1855910967654852
SN2004gk,Ic,r',53323.500701537145,53356.991553153224,2.753901644161003,0.00038604899282251105,29.203165374385346,99.97924754862676
SN2016bkj,Ib,G,57532.38254625513,57494.89272849332,6.263442611884654,69.85279238173719,84.39333481518493,4.25794995536962
SN2019cwt,Ic_Pec,G,58577.53843710124,58615.062793509875,2.102828756193719,0.0002884626892930057,34.43167533893369,99.96266477910103
SN2019dps,Ic,G,58596.94614766598,58626.54592055445,2.3682499380120916,0.0048455401456659235,13.7712563122308,1.542803678519625
SN2005hl,Ib,g',53632.19346267544,53653.41268021682,0.8347236895917999,0.0027584931934376846,18.59072061988246,6.670733295282008
SN2005hl,Ib,i',53631.41022490056,53649.99707021124,1.5283176190154573,0.000773093326871591,22.39698263402285,5.957417109942781
SN2005hl,Ib,r',53628.721888484055,53653.36675733438,1.3223694889262292,0.000818907512793931,25.381033333640307,5.632314310501396
SN2005hl,Ib,u',53617.21116075046,53658.00675393771,0.3715890288434118,0.0023303245945568963,27.0375807083841,3.42997964483435
SN2005hl,Ib,z',53607.19993799084,53607.19993000001,1.8847847328869591,0.004075631006955337,17.285566682088255,99.99999976635523
Gaia15aam,Ib_c,G,57080.46416943937,57060.96841670484,0.020284207144096084,1.486911231635177,78.58296181388481,12.640708731403798
SN2007ce,Ic_Pec,i',54242.64445513164,54247.308877495336,1.093706009328154,0.004917112917575519,10.857499962899155,6.079137975064683
SN2007ce,Ic_Pec,r',54225.91188390689,54241.24021535904,1.4406263907393835,0.0016616186243937243,16.920089902000136,5.862274455854087
SDSS-II SN 7923,Ib_c,g',53661.496734139364,53660.953097195794,0.0036064578682031096,19.860119827737577,3.9729482692995264,2.7184342317602535
SDSS-II SN 7923,Ib_c,i',53612.976207857,53659.56179621293,4.338588744784856,30.27538671200173,6.025798420577936,99.99966695419283
SDSS-II SN 7923,Ib_c,r',53612.47710797502,53654.32023458359,2.6697686699463024,5.876773790607523,7.173467339237539,99.934931269619
SDSS-II SN 7923,Ib_c,u',53663.887407624454,53663.11380187041,0.02690602873408829,27.36080110089676,1.2024774241292344,0.5871181152076472
SDSS-II SN 7923,Ib_c,z',53678.37454999999,53690.14903323985,0.5049999283219742,0.0034841122860305032,99.99999999999113,14.284817203811269
SN2019yxp,Ib,G,58845.08558247895,58884.90699890221,1.0259848426873286,0.0007357174050058871,25.710403570451305,0.4823422345698321
SN2016dzl,Ib,G,57515.41588892214,57550.158336269094,0.6058283073286049,0.0019319183730923475,39.21983119070513,7.6330795351304195
2005kz,Ic,i',53709.089571911805,53714.12162195714,1.2661490908451225,0.00407795368856709,17.551993356689916,1.2181937744509597
2005kz,Ic,r',53760.06248816942,53731.4983926814,9.052135372136295,0.016864187980365524,3.2544664684619518,2.5286854419015676
SN2020byp,Ic,G,58948.27251604457,58947.967667161225,0.09146898064917194,0.1201430001330096,99.98268318330217,12.996319612030815
SN2019qvt,Ib,G,58746.65425524118,58743.6885123821,0.7961171100479487,0.018851959712400796,17.103854311186794,99.09944253937653
SN2017hyf,Ib,G,58014.06512581021,58092.7988586313,14.857431310174876,0.0001553943167657153,35.72126909051976,98.81164592681506
SN2008bo,Ib_c,i',54573.25306557107,54586.613263978405,1.2631552434886906,0.002818653251537029,15.025760167921916,5.350554123717945
SN2008bo,Ib_c,r',54572.9295451629,54587.50699973148,1.029440227026617,0.0037762210818645223,14.132193939947566,5.084695011240011
SN2018cbz,Ic,G,58279.003443402,58288.85415188308,1.9407388812872866,0.003121317286984419,12.044084592783282,99.9968141115926
SN2006fo,Ic,g',54002.67686740856,54027.62179374563,0.9164909260620905,0.0020237991368821464,20.35910219572387,5.103108503563687
SN2006fo,Ic,i',53983.05290540706,54049.27679613571,1.4154473204994633,1.0126973015670992e-14,51.66649973757947,0.23631941204058649
SN2006fo,Ic,r',53979.43173976991,53979.430050001465,0.008577884508853275,1.9876955805121697,13.052169046972642,98.55141355755231
SN2006fo,Ic,u',54002.42813762611,54022.194971425815,0.2606638519876165,0.01959119416568683,11.308210666148128,3.6988815550141054
SN2006fo,Ic,z',53960.40720155836,53972.54592453023,0.005807291368390373,2.197619069615015,19.60639403372989,99.17039330304847
SN2016bke,Ib,G,57429.37451516903,57441.801747692036,0.5011784618289599,0.0037441694632733714,49.502100356441616,50.13280790763247
2007aw,Ic,i',54235.25977538207,54226.59756042174,0.001733009927504585,1.0410961176056823,86.88008821553557,33.309029274082384
2007aw,Ic,r',54195.13322824434,54202.104444396224,0.7809615848673889,0.007633671032783629,72.09017237884008,16.26387426946293
SN2007cl,Ic,i',54255.07636975288,54269.390938218705,1.5062287437942428,0.001549272726632743,15.74230711907,5.2426569921364585
SN2007cl,Ic,r',54257.72585553215,54268.40765749066,1.3522589584113507,0.003063690654627743,11.500186412859913,4.824289438931533
SN2021jao,Ib,G,59324.24813195428,59341.26839652708,0.6416515885336262,0.15977861948691088,49.847941920787115,50.06010626970063
SN2017hxt,Ib,G,58035.14707213034,58048.66980247023,0.5032481844406311,0.008591139214949908,49.6341877370819,50.11815031296488
SN2006lv,Ib,i',54089.67807393436,54120.11679095457,0.7630829778177222,0.00028903008469069306,99.98945912385764,55.751726136043054
SN2006lv,Ib,r',54028.49113739022,54041.225288020716,3.775534949415529,0.0007864432998856484,22.923301511103954,99.978893692645
2004gk,Ic,i',53335.76048159932,53348.94965742044,1.1478858085253965,0.00043355539681365856,28.578414660917772,1.1850846823842918
2004gk,Ic,r',53323.53140013753,53356.991912016914,2.751438288436425,0.00038604911189203596,29.202646318771865,99.98636169487723
SN2007qw,Ic,g',54392.52101103987,54403.031194725576,15.055188881455171,0.3005798767343606,3.5893341861050327,99.99993588993766
SN2007qw,Ic,i',54356.622377530024,54398.53341624889,2.394705510146588,5.680706004700057,7.478456185482297,99.98840654032809
SN2007qw,Ic,r',54398.25455256773,54403.412165600574,0.961953205469009,0.45020541898644534,4.176408093432084,8.772402591785173
